month,escola,slug,tutores,second_tutor,docs_fiscais (15_dias),mensagens (7_dias),atividades (7_dias),relatorios_diarios (7_dias),avaliacoes (7_dias),menus (7_dias),eventos (15_dias)
Jan,Centro Social,https://cspperosinho.educabiz.com,53.0,9.0,0.0,10.0,6.0,81.0,0.0,0.0,0.0
Jan,Centro Social Candal - Marco,https://cscmarco.educabiz.com,238.0,28.0,0.0,1217.0,0.0,642.0,0.0,0.0,0.0
Jan,Centro Social Casa do Povo de Escariz,https://centrosocialdeescariz.educabiz.com,34.0,0.0,0.0,37.0,7.0,86.0,0.0,1.0,0.0
Jan,Centro Social Cultural da Meadela,https://cscmeadela.educabiz.com,128.0,1.0,169.0,265.0,13.0,372.0,0.0,2.0,0.0
Jan,Centro Social da Juventude de Belinho,https://centro-social-da-juventude-de-belinho.educabiz.com,119.0,34.0,0.0,417.0,0.0,183.0,0.0,0.0,0.0
Jan,Centro Social da Juventude de Mar,https://csjmar.educabiz.com,170.0,63.0,98.0,329.0,18.0,509.0,0.0,0.0,0.0
Jan,Centro Social da Paróquia de Celeirós,https://cspceleiros.educabiz.com,130.0,21.0,0.0,132.0,15.0,263.0,0.0,0.0,0.0
Jan,Centro Social da Paróquia de Ferreiros,https://centrosocialdeferreiros.educabiz.com,188.0,38.0,0.0,2494.0,0.0,374.0,0.0,0.0,2.0
Jan,Centro Social da Paróquia de S. Victor,https://cspsvictor.educabiz.com,76.0,16.0,41.0,382.0,10.0,179.0,0.0,0.0,0.0
Jan,Centro Social de Cultura e Recreio da Silva,https://centrosocialsilva.educabiz.com,156.0,32.0,0.0,449.0,13.0,154.0,0.0,0.0,0.0
Jan,Centro Social de Escapães,https://csocialescapaes.educabiz.com,178.0,32.0,170.0,894.0,24.0,555.0,0.0,0.0,4.0
Jan,Centro Social de Lourosa,https://cslourosa.educabiz.com,41.0,2.0,0.0,275.0,1.0,49.0,0.0,0.0,0.0
Jan,Centro Social de Santa Clara,https://colegiodesantaclara.educabiz.com,162.0,31.0,0.0,354.0,0.0,161.0,0.0,0.0,0.0
Jan,Centro Social de Torres do Mondego,https://cstmondego.educabiz.com,107.0,43.0,135.0,539.0,2.0,420.0,0.0,0.0,4.0
Jan,Centro Social D. Manuel Monteiro de Castro,https://csmmcastro.educabiz.com,85.0,2.0,0.0,153.0,0.0,112.0,0.0,0.0,0.0
Jan,Centro Social do Barredo,https://csbarredo.educabiz.com,38.0,0.0,0.0,276.0,4.0,129.0,0.0,0.0,0.0
Jan,Centro Social do Carriço,https://centrosocialdocarrico.educabiz.com,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Jan,Centro Social e Cultural de Ferreiros,https://cscferreiros.educabiz.com,26.0,10.0,255.0,593.0,5.0,93.0,0.0,0.0,0.0
Jan,Centro Social e Paroquial de Alfena,https://cspalfena.educabiz.com,101.0,15.0,0.0,428.0,0.0,255.0,0.0,0.0,0.0
Jan,Centro Social e Paroquial de Alfena,https://cspalfena-creche.educabiz.com,80.0,6.0,0.0,106.0,0.0,105.0,0.0,0.0,0.0
Jan,Centro Social e Paroquial de Almada,https://cspalmada.educabiz.com,106.0,26.0,0.0,152.0,0.0,261.0,0.0,2.0,0.0
Jan,Centro Social e Paroquial de Avidos,https://cspavidos.educabiz.com,46.0,0.0,13.0,30.0,0.0,103.0,0.0,0.0,0.0
Jan,Centro Social e Paroquial de Fragoso,https://cspfragoso.educabiz.com,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Centro Social e Paroquial de Navais,https://cspnavais.educabiz.com,113.0,24.0,42.0,873.0,0.0,465.0,0.0,0.0,0.0
Jan,Centro Social Esgueira,https://csesgueira.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Centro Social Espaço Aberto de Pêra,https://espacoabertopera.educabiz.com,76.0,3.0,52.0,123.0,3.0,112.0,0.0,0.0,0.0
Jan,CENTRO SOCIAL FREGUESIA DE SOZA,https://centrosocialdesoza.educabiz.com,42.0,3.0,19.0,25.0,3.0,116.0,0.0,1.0,0.0
Jan,Centro Social Padres Redentoristas,https://cspadresredentoristas.educabiz.com,621.0,77.0,349.0,1983.0,66.0,901.0,0.0,0.0,5.0
Jan,Centro Social Paroquial da Brandoa,https://centrosocialparoquialdabrandoa.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Centro Social Paroquial de Águas Santas,https://cspaguassantas.educabiz.com,81.0,18.0,0.0,192.0,9.0,210.0,0.0,2.0,5.0
Jan,Centro Social Paroquial de Alfornelos,https://cspalfornelos.educabiz.com,312.0,66.0,0.0,2321.0,0.0,596.0,0.0,0.0,0.0
Jan,Centro Social Paroquial de Areosa,https://cspa.educabiz.com,27.0,3.0,12.0,21.0,1.0,77.0,0.0,1.0,0.0
Jan,Centro Social Paroquial de Arrifana,https://csparrifana.educabiz.com,152.0,12.0,0.0,135.0,19.0,359.0,0.0,0.0,0.0
Jan,Centro Social Paroquial de Baltar,https://cspbaltar.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Centro Social Paroquial de Corroios,https://cspcorroios.educabiz.com,215.0,45.0,74.0,906.0,25.0,556.0,0.0,0.0,6.0
Jan,Centro Social Paroquial de Lustosa,https://csplustosa.educabiz.com,177.0,11.0,139.0,1008.0,5.0,544.0,0.0,0.0,0.0
Jan,Centro Social Paroquial de Pinhal Novo,https://csppinhalnovo.educabiz.com,104.0,8.0,0.0,272.0,5.0,280.0,0.0,2.0,0.0
Jan,Centro Social Paroquial de Ribeirão,https://cspr.educabiz.com,127.0,3.0,0.0,223.0,0.0,159.0,0.0,0.0,0.0
Jan,Centro Social Paroquial de Romariz,https://csromariz.educabiz.com,77.0,2.0,66.0,434.0,0.0,200.0,0.0,0.0,0.0
Jan,Centro Social Paroquial de Santa Marinha,https://cssantamarinha.educabiz.com,75.0,6.0,0.0,76.0,3.0,235.0,0.0,0.0,0.0
Jan,Centro Social Paroquial de São Brás,https://cspsbras.educabiz.com,311.0,45.0,102.0,545.0,9.0,364.0,0.0,0.0,0.0
Jan,Centro Social Paroquial de Silvares,https://cspsilvares.educabiz.com,49.0,2.0,14.0,151.0,0.0,160.0,0.0,0.0,0.0
Jan,Centro Social Paroquial de Terroso,https://cspterroso.educabiz.com,119.0,24.0,0.0,356.0,15.0,305.0,0.0,0.0,0.0
Jan,Centro Social Paroquial do Ciborro,https://cspciborro.educabiz.com,21.0,0.0,10.0,287.0,6.0,74.0,0.0,1.0,0.0
Jan,Centro Social Paroquial dos Pousos,https://csp-pousos.educabiz.com,146.0,48.0,0.0,286.0,0.0,299.0,0.0,0.0,2.0
Jan,Centro Social Paroquial Imaculado Coração de Maria,https://cspicm.educabiz.com,73.0,6.0,0.0,338.0,1.0,193.0,0.0,2.0,0.0
Jan,CENTRO SOCIAL PAROQUIAL SÃO JOÃO DE FOZ DO SOUSA,https://centrosocialfozdosousa.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Centro Social Paroquial Sobreposta,https://cspsobreposta.educabiz.com,46.0,1.0,0.0,242.0,3.0,141.0,0.0,0.0,0.0
Jan,CEPSIFORMA LDA,https://cepsiforma.educabiz.com,0.0,0.0,13.0,114.0,0.0,0.0,0.0,0.0,0.0
Jan,Chapéu de Palha,https://chapeudepalha.educabiz.com,76.0,9.0,0.0,493.0,4.0,197.0,0.0,0.0,1.0
Jan,Chuva de Papel,https://chuvadepapel.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,CIJDLisboa2,https://cilisboa2.educabiz.com,56.0,13.0,0.0,93.0,0.0,110.0,0.0,5.0,0.0
Jan,Clube A4,https://clubea4.educabiz.com,104.0,25.0,180.0,342.0,0.0,0.0,0.0,0.0,1.0
Jan,Clube Júnior,https://clubejunior.educabiz.com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Colégio Academia de Ensino Particular,https://aep.educabiz.com,245.0,42.0,381.0,1136.0,1.0,670.0,0.0,0.0,3.0
Jan,Colégio A Casinha Mágica,https://casinhamagica.educabiz.com,213.0,14.0,84.0,1322.0,0.0,429.0,0.0,0.0,1.0
Jan,Colégio Adventista Setúbal,https://cas.educabiz.com,35.0,5.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0
Jan,Colégio A Flor,https://aflor.educabiz.com,97.0,8.0,0.0,116.0,8.0,218.0,0.0,0.0,0.0
Jan,Colégio Águas Férreas,https://aguasferreas.educabiz.com,130.0,4.0,113.0,1167.0,0.0,419.0,0.0,0.0,0.0
Jan,Colégio Andrade Corvo,https://colegioandradecorvo.educabiz.com,59.0,9.0,0.0,102.0,0.0,21.0,0.0,0.0,2.0
Jan,Colégio Anjos do Saber,https://anjosdosaber.educabiz.com,215.0,14.0,0.0,48.0,4.0,315.0,0.0,3.0,1.0
Jan,Colégio Arco-Íris e os Seus Tesourinhos,https://colegioarcoiris.educabiz.com,70.0,8.0,22.0,40.0,0.0,134.0,0.0,0.0,0.0
Jan,Colégio Avião de Papel,https://colegioaviaodepapel.educabiz.com,32.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Colégio B-a-Baby,https://b-a-baby.educabiz.com,59.0,26.0,41.0,1160.0,0.0,213.0,0.0,0.0,4.0
Jan,Colégio Bom Jesus,https://colegiobomjesus.educabiz.com,197.0,18.0,156.0,841.0,14.0,163.0,0.0,0.0,0.0
Jan,Colégio Brinca e Educa II,https://brincaeeduca2.educabiz.com,44.0,8.0,20.0,275.0,0.0,119.0,0.0,0.0,0.0
Jan,Colégio Cantinho das Alfazemas,https://crechecantinhodasalfazemas.educabiz.com,136.0,4.0,77.0,2080.0,4.0,497.0,0.0,0.0,5.0
Jan,Colégio Casa Mãe,https://colegiocasamae.educabiz.com,218.0,17.0,0.0,1564.0,0.0,228.0,0.0,0.0,2.0
Jan,Colégio Casa Verde,https://colegiocasaverde.educabiz.com,109.0,5.0,0.0,806.0,0.0,302.0,0.0,0.0,0.0
Jan,Colégio Catarina de Bragança,https://colegiocatarinabraganca.educabiz.com,152.0,28.0,80.0,2522.0,0.0,74.0,0.0,0.0,0.0
Jan,Colégio CdD,https://cddescobertas.educabiz.com,179.0,27.0,142.0,629.0,24.0,88.0,0.0,0.0,0.0
Jan,Colégio Conde de Sobral,https://scmalm.educabiz.com,249.0,19.0,140.0,1068.0,20.0,0.0,0.0,0.0,0.0
Jan,Colégio Crescer no Campo,https://crescernocampo.educabiz.com,223.0,5.0,0.0,2608.0,27.0,724.0,0.0,0.0,0.0
Jan,Colégio da Beloura,https://colegiodabeloura.educabiz.com,160.0,37.0,108.0,2293.0,0.0,17.0,0.0,0.0,0.0
Jan,Colégio da Fonte,https://colegiofonte.educabiz.com,122.0,24.0,63.0,2019.0,0.0,213.0,0.0,0.0,4.0
Jan,Colégio da Fonte,https://colegiodafonte.educabiz.com,193.0,35.0,0.0,428.0,0.0,155.0,0.0,0.0,1.0
Jan,Colégio da Penina,https://colegiodapenina.educabiz.com,184.0,15.0,118.0,774.0,0.0,137.0,0.0,0.0,0.0
Jan,Colégio das Antas,https://colegiodasantas.educabiz.com,68.0,13.0,0.0,645.0,13.0,196.0,0.0,0.0,1.0
Jan,Colégio das Faias,https://colegiodasfaias.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Colégio de Lourdes,https://clourdes.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Colégio de Nossa Senhora da Bonança,https://cnsb.educabiz.com,202.0,7.0,0.0,529.0,0.0,521.0,0.0,0.0,0.0
Jan,Colégio do Ave,https://colegiodoave.educabiz.com,166.0,15.0,0.0,87.0,1.0,330.0,0.0,0.0,2.0
Jan,Colégio Dom Pedro,https://colegiodompedro.educabiz.com,94.0,43.0,57.0,35.0,0.0,326.0,0.0,4.0,0.0
Jan,Colégio Dona Maria - Polo I,https://colegiodonamariapolo1.educabiz.com,57.0,6.0,23.0,116.0,0.0,0.0,0.0,0.0,0.0
Jan,Colégio Dona Maria Polo II,https://colegiodonamariapolo2.educabiz.com,102.0,10.0,34.0,39.0,0.0,39.0,0.0,0.0,0.0
Jan,Colégio do Oceano,https://colegiodooceano.educabiz.com,57.0,9.0,32.0,221.0,0.0,152.0,0.0,0.0,0.0
Jan,Colégio Educa A Brincar,https://educabrincar.educabiz.com,208.0,48.0,146.0,860.0,4.0,14.0,0.0,0.0,13.0
Jan,Colégio Efanor,https://colegioefanor.educabiz.com,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Colégio Espaço Júnior,https://espacojunior.educabiz.com,86.0,10.0,67.0,344.0,0.0,232.0,0.0,2.0,0.0
Jan,Colégio Espelho d´Água e JI O Pónei,https://espelhodeagua.educabiz.com,35.0,7.0,15.0,211.0,4.0,118.0,0.0,0.0,0.0
Jan,Colégio Gente de Palmo e Meio,https://colegiogentedepalmoemeio.educabiz.com,154.0,24.0,69.0,248.0,2.0,303.0,0.0,4.0,0.0
Jan,Colégio Giz Mágico,https://gizmagico.educabiz.com,157.0,26.0,67.0,344.0,0.0,426.0,0.0,2.0,0.0
Jan,Colégio Jardim dos Sentidos,https://jardimdossentidos.educabiz.com,226.0,46.0,120.0,370.0,77.0,553.0,0.0,3.0,0.0
Jan,Colégio Lusitanos,https://colegiolusitanos.educabiz.com,199.0,30.0,225.0,546.0,46.0,156.0,0.0,0.0,0.0
Jan,Colégio Maria Barbosa,https://mariabarbosa.educabiz.com,35.0,2.0,7.0,63.0,2.0,87.0,0.0,0.0,0.0
Jan,Colégio Moinho de Sonho,https://moinhodesonho.educabiz.com,146.0,28.0,108.0,1290.0,0.0,368.0,0.0,0.0,0.0
Jan,Colégio Mundo do Colibri,https://mundo-colibri.educabiz.com,141.0,18.0,82.0,1397.0,0.0,342.0,0.0,0.0,0.0
Jan,Colégio Nossa Senhora do Amparo,https://colegioamparo.educabiz.com,145.0,47.0,0.0,245.0,4.0,343.0,0.0,0.0,8.0
Jan,Colégio O Bom João,https://colegiobomjoao.educabiz.com,102.0,20.0,120.0,496.0,0.0,272.0,0.0,0.0,0.0
Jan,Colégio O Castelo da Maia,https://colegiocastelodamaia.educabiz.com,69.0,2.0,2.0,148.0,1.0,199.0,0.0,0.0,0.0
Jan,Colégio O Cocas,https://colegiococas.educabiz.com,135.0,34.0,74.0,704.0,0.0,0.0,0.0,0.0,0.0
Jan,"Colégio ""O Pátio das Andorinhas""",https://opatiodasandorinhas.educabiz.com,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Jan,Colégio O Pimpolho,https://opimpolho.educabiz.com,204.0,24.0,132.0,2213.0,27.0,403.0,0.0,0.0,2.0
Jan,Colégio Os Amiguinhos,https://colegioamiguinhos.educabiz.com,38.0,2.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0
Jan,Colégio Papião,https://colegiopapiao.educabiz.com,152.0,90.0,35.0,2553.0,0.0,161.0,0.0,0.0,12.0
Jan,Colégio Pátio das Andorinhas IE,https://patiodasandorinhas.educabiz.com,104.0,25.0,122.0,471.0,0.0,248.0,0.0,0.0,0.0
Jan,Colégio Pimpolhos e Pirulitos,https://pimpolhosepirulitos.educabiz.com,117.0,13.0,89.0,685.0,0.0,222.0,0.0,0.0,0.0
Jan,Colégio Português,https://colegioportugues.educabiz.com,48.0,0.0,0.0,91.0,4.0,94.0,0.0,2.0,0.0
Jan,Colégio Quinta do Mar,https://colegioquintadomar.educabiz.com,122.0,57.0,42.0,1091.0,1.0,144.0,0.0,0.0,4.0
Jan,Colégio Quinta do Pinheiro,https://colegioquintadopinheiro.educabiz.com,129.0,41.0,80.0,504.0,23.0,110.0,0.0,0.0,0.0
Jan,Colégio Quinta Inglesa,https://colegioquintainglesa.educabiz.com,86.0,17.0,43.0,982.0,0.0,0.0,0.0,0.0,0.0
Jan,Colégio Quintinha da Fidalga,https://quintinhadafidalga.educabiz.com,46.0,0.0,0.0,423.0,0.0,174.0,0.0,1.0,0.0
Jan,Colégio Reino do Alão,https://colegioreinoalao.educabiz.com,131.0,16.0,37.0,700.0,7.0,276.0,0.0,1.0,5.0
Jan,Colégio Saber Crescer,https://sabercrescer.educabiz.com,89.0,4.0,88.0,111.0,1.0,165.0,0.0,1.0,0.0
Jan,Colégio Sandrinha,https://colegiosandrinha.educabiz.com,82.0,18.0,91.0,886.0,0.0,226.0,0.0,0.0,2.0
Jan,Colégio Santa Cruz,https://colegiostacruz.educabiz.com,72.0,4.0,22.0,310.0,1.0,141.0,0.0,2.0,0.0
Jan,Colégio Santa Teresinha,https://santateresinha.educabiz.com,90.0,7.0,35.0,183.0,3.0,156.0,0.0,0.0,2.0
Jan,Colégio Semear,https://colegiosemear.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Colégio Semear,https://colegiosemear2.educabiz.com,56.0,4.0,10.0,252.0,4.0,114.0,0.0,0.0,0.0
Jan,Colegio Small Land,https://smalland.educabiz.com,178.0,17.0,0.0,2291.0,0.0,417.0,0.0,0.0,0.0
Jan,Colégio S. Vicente,https://colegiosvicente.educabiz.com,46.0,1.0,0.0,198.0,0.0,162.0,0.0,0.0,0.0
Jan,Colégio Ti-Té,https://ti-te.educabiz.com,157.0,15.0,0.0,258.0,0.0,254.0,0.0,0.0,0.0
Jan,Colégio Um Dó Li Tá,https://umdolita.educabiz.com,287.0,41.0,89.0,1599.0,5.0,508.0,0.0,0.0,2.0
Jan,Colinho da Rute,https://colinhodarute.educabiz.com,115.0,10.0,0.0,368.0,4.0,163.0,0.0,0.0,0.0
Jan,Colinho das Tias,https://colinhodastias.educabiz.com,75.0,3.0,83.0,326.0,10.0,279.0,0.0,0.0,0.0
Jan,COMPASSO,https://compasso.educabiz.com,164.0,37.0,100.0,566.0,0.0,326.0,0.0,0.0,1.0
Jan,Complexo Social de Fajões - SCMSJM,https://complexosocialfajoes.educabiz.com,33.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0
Jan,Comunidade de Aprendizagem das Cerejeiras,https://cerejeiras.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Cooperativa Miminhos Alegres,https://miminhosalegres.educabiz.com,108.0,23.0,0.0,351.0,2.0,300.0,0.0,0.0,0.0
Jan,Cooperativa Mosaico,https://mosaicocoop.educabiz.com,63.0,10.0,22.0,292.0,31.0,175.0,0.0,6.0,2.0
Jan,COOPFAFE - Criar Laços,https://coopfafe.educabiz.com,47.0,1.0,0.0,65.0,2.0,127.0,0.0,0.0,0.0
Jan,COP PRIME,https://copprime.educabiz.com,2.0,0.0,90.0,50.0,0.0,0.0,0.0,0.0,0.0
Jan,Coração Delta,https://cean.educabiz.com,182.0,39.0,76.0,985.0,3.0,174.0,0.0,0.0,0.0
Jan,CPA de Torre de Moncorvo,https://cspatorredemoncorvo.educabiz.com,53.0,0.0,0.0,72.0,1.0,46.0,0.0,0.0,0.0
Jan,CP de Assistência de Pardilhó,https://cpafp.educabiz.com,110.0,8.0,0.0,378.0,3.0,230.0,0.0,0.0,1.0
Jan,CP São João Baptista de Canelas,https://centroparoquialsjbc.educabiz.com,66.0,7.0,0.0,369.0,2.0,218.0,0.0,0.0,0.0
Jan,CPSS de Ribeira de Frades,https://cpssfrfrades.educabiz.com,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,CRECHE,https://crechecupertinomiranda.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,"Creche ""A Colmeia""",https://colmeia.educabiz.com,0.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0
Jan,Creche Águas Férreas,https://crecheaguasferreas.educabiz.com,46.0,7.0,48.0,145.0,0.0,173.0,0.0,0.0,0.0
Jan,Creche Alberto Pacheco - SCMSJM,https://crechealbertopacheco.educabiz.com,84.0,0.0,0.0,153.0,3.0,138.0,0.0,0.0,0.0
Jan,Creche Albino Dias Fontes Garcia,https://cadfg.educabiz.com,196.0,30.0,0.0,644.0,0.0,497.0,0.0,0.0,0.0
Jan,Creche & Aparece,https://crecheaparece.educabiz.com,10.0,4.0,125.0,9.0,0.0,0.0,0.0,0.0,0.0
Jan,Creche Balão Encantado,https://crechebalaoencantado.educabiz.com,46.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Jan,Creche BebéCresce,https://crechebebecresce.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Creche BebéCresce,https://cbc.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Creche Beloquitas,https://beloquitas.educabiz.com,59.0,18.0,0.0,40.0,0.0,65.0,0.0,0.0,0.0
Jan,Creche Bercinho S.José,https://bercinhosjose.educabiz.com,40.0,3.0,0.0,127.0,5.0,141.0,0.0,0.0,0.0
Jan,Creche Bibes e Chuchas,https://crechebibesechuchas.educabiz.com,49.0,7.0,3.0,225.0,0.0,113.0,0.0,0.0,0.0
Jan,Creche Bolinha de Neve,https://crechebolinhadeneve.educabiz.com,132.0,50.0,69.0,1742.0,0.0,425.0,0.0,0.0,0.0
Jan,Creche Casa da Criança Mirandesa -Sendim,https://casacriancamirandesa.educabiz.com,28.0,12.0,0.0,8.0,8.0,96.0,0.0,0.0,0.0
Jan,Creche Casa do Bebé,https://casadobebe.educabiz.com,39.0,1.0,34.0,261.0,0.0,53.0,0.0,0.0,2.0
Jan,Creche Centro Integrado de Aradas,https://cci.educabiz.com,53.0,11.0,0.0,185.0,4.0,131.0,0.0,0.0,0.0
Jan,Creche Centro Social Serra do Alecrim,https://crechecssalecrim.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Creche Colinas do Cruzeiro,https://colinasdocruzeiro.educabiz.com,64.0,5.0,0.0,256.0,8.0,89.0,0.0,1.0,0.0
Jan,Creche Coração Solidário,https://crechecoracaosolidario.educabiz.com,47.0,4.0,59.0,21.0,0.0,97.0,0.0,0.0,0.0
Jan,Creche Cresce no Paço,https://crescenopaco.educabiz.com,77.0,8.0,8.0,229.0,14.0,123.0,0.0,1.0,0.0
Jan,Creche CSPOD,https://creche-csp-de-oliveira-do-douro.educabiz.com,49.0,2.0,0.0,179.0,0.0,157.0,0.0,0.0,0.0
Jan,Creche de Budens,https://crechedebudens.educabiz.com,74.0,5.0,0.0,245.0,14.0,160.0,0.0,2.0,0.0
Jan,Creche de Mazedo,https://gremiomazedo.educabiz.com,45.0,18.0,1.0,288.0,0.0,127.0,0.0,0.0,0.0
Jan,Creche do Gi,https://ipterco.educabiz.com,58.0,11.0,0.0,97.0,0.0,132.0,0.0,0.0,0.0
Jan,Creche do Pinhão,https://crechedopinhao.educabiz.com,13.0,0.0,0.0,0.0,7.0,46.0,0.0,0.0,0.0
Jan,Creche e Aparece,https://crecheeaparece.educabiz.com,43.0,4.0,6.0,290.0,2.0,104.0,0.0,0.0,0.0
Jan,Creche e Jardim Albano Coelho Lima,https://crecheejardimacoelholima.educabiz.com,134.0,2.0,0.0,162.0,19.0,506.0,0.0,0.0,0.0
Jan,Creche e Jardim Infância D. Emília Jesus Costa,https://scmg.educabiz.com,208.0,21.0,0.0,1318.0,18.0,101.0,0.0,0.0,0.0
Jan,Creche e Jardim Infantil de Benavente,https://crechedebenavente.educabiz.com,303.0,19.0,0.0,1179.0,9.0,203.0,0.0,0.0,0.0
Jan,Creche e Jardim Infantil do Torne,https://aetp.educabiz.com,87.0,23.0,51.0,191.0,3.0,209.0,0.0,0.0,0.0
Jan,Creche e JI de Grândola,https://crechejig.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Creche e JI Planeta da Fantasia,https://planetadafantasia.educabiz.com,108.0,29.0,0.0,376.0,0.0,183.0,0.0,0.0,3.0
Jan,Creche Eng.º António Pascoal,https://ceap.educabiz.com,51.0,9.0,0.0,125.0,6.0,116.0,0.0,0.0,0.0
Jan,Creche Escolinha de Sonhos,https://escolinhadesonhos.educabiz.com,49.0,14.0,38.0,165.0,0.0,126.0,0.0,0.0,0.0
Jan,Creche Gente Pequena,https://gentepequena.educabiz.com,78.0,20.0,1.0,626.0,0.0,201.0,0.0,0.0,2.0
Jan,Creche Municipal O Ouricinho,https://monchique.educabiz.com,62.0,5.0,0.0,86.0,0.0,128.0,0.0,0.0,0.0
Jan,"Creche ""O Balão""",https://misericordiascg.educabiz.com,23.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
Jan,Creche O Baloiço,https://crecheobaloico.educabiz.com,58.0,4.0,55.0,255.0,0.0,0.0,0.0,0.0,0.0
Jan,Creche O Pedrinho,https://crecheopedrinho.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Creche O Pinheirinho,https://cscpsm.educabiz.com,36.0,19.0,22.0,352.0,0.0,121.0,0.0,0.0,0.0
Jan,Creche Os Gonçalinhos,https://crecheosgoncalinhos.educabiz.com,63.0,14.0,47.0,280.0,1.0,125.0,0.0,0.0,0.0
Jan,"Creche ""Os Vidoeirinhos""",https://casbi.educabiz.com,43.0,3.0,25.0,86.0,0.0,153.0,0.0,2.0,0.0
Jan,Creche Papagaio de Papel,https://crechepapagaiodepapel.educabiz.com,37.0,0.0,9.0,217.0,5.0,90.0,0.0,0.0,0.0
Jan,Creche Pirilampo Cresce,https://crechepirilampocresce.educabiz.com,62.0,23.0,38.0,470.0,0.0,197.0,0.0,5.0,2.0
Jan,Creche Popular da Idanha e JI,https://crecheidanha.educabiz.com,126.0,48.0,130.0,850.0,15.0,48.0,0.0,0.0,1.0
Jan,Creche Popular de Rio de Mouro,https://crechepopularmouro.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Creche Portugal dos Pequeninos II,https://associacaodeanta.educabiz.com,107.0,16.0,0.0,1142.0,12.0,239.0,0.0,0.0,1.0
Jan,Creche Santa Clara,https://santaclara.educabiz.com,121.0,19.0,0.0,454.0,2.0,241.0,0.0,0.0,0.0
Jan,Creche Sementes do Mundo,https://scmalenquer.educabiz.com,133.0,23.0,0.0,865.0,0.0,280.0,0.0,0.0,2.0
Jan,Creche Sítio do Bebé  - CCD,https://crechesitiodobebe.educabiz.com,106.0,15.0,22.0,87.0,0.0,289.0,0.0,0.0,0.0
Jan,Creche Tempos de Infância,https://scmatemposinfancia.educabiz.com,65.0,5.0,0.0,258.0,2.0,116.0,0.0,0.0,0.0
Jan,Crescer a Brincar,https://crescerabrincar.educabiz.com,69.0,1.0,49.0,497.0,0.0,200.0,0.0,0.0,0.0
Jan,Crescer com a Diferença,https://crescercomadiferenca.educabiz.com,63.0,12.0,7.0,266.0,11.0,153.0,0.0,3.0,0.0
Jan,Crescer no Campo - Multi-Serviços Lda.,https://crescernocampo-multiservicos.educabiz.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,C. S. Corim,https://cspsantoantoniocorim.educabiz.com,65.0,2.0,41.0,873.0,32.0,242.0,0.0,2.0,0.0
Jan,CSCR de Carregosa,https://cscarregosa.educabiz.com,144.0,10.0,0.0,774.0,10.0,328.0,0.0,0.0,6.0
Jan,CS de Remelhe - D. António Barroso,https://centrosocialremelhe.educabiz.com,18.0,2.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0
Jan,CSP da Junqueira - O  Sonho,https://cspjunqueira.educabiz.com,56.0,0.0,0.0,257.0,5.0,281.0,0.0,0.0,0.0
